prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,targeting_readiness_score,targeting_tier
PROS-100265,Transportation & Logistics,North,50-249 employees,470000.0,42.5,25,No,51.1,Tier 2 - Warm
PROS-100266,Healthcare,West,1-9 employees,547000.0,10.3,23,Yes,21.4,Tier 3 - Nurture
PROS-100267,Construction,North,50-249 employees,1021000.0,42.4,22,Yes,48.7,Tier 2 - Warm
PROS-100268,Technology,South,1-9 employees,176000.0,18.7,24,No,25.6,Tier 3 - Nurture
PROS-100269,Transportation & Logistics,West,1-9 employees,216000.0,31.3,34,Yes,38.7,Tier 2 - Warm
PROS-100270,Professional Services,East,10-49 employees,524000.0,69.0,11,No,43.4,Tier 2 - Warm
PROS-100271,Manufacturing,West,1-9 employees,622000.0,18.4,11,Yes,15.2,Tier 3 - Nurture
PROS-100272,Retail Trade,East,10-49 employees,211000.0,57.9,39,Yes,61.0,Tier 2 - Warm
PROS-100273,Education,Central,1-9 employees,1739000.0,32.1,36,Yes,40.6,Tier 2 - Warm
PROS-100274,Healthcare,East,1-9 employees,461000.0,27.5,16,No,22.9,Tier 3 - Nurture
PROS-100275,Healthcare,North,50-249 employees,459000.0,17.2,13,No,31.3,Tier 3 - Nurture
PROS-100276,Healthcare,North,1-9 employees,995000.0,43.1,30,Yes,40.3,Tier 2 - Warm
PROS-100277,Hospitality,West,50-249 employees,633000.0,5.7,36,No,44.8,Tier 2 - Warm
PROS-100278,Manufacturing,North,50-249 employees,1833000.0,38.5,37,No,59.0,Tier 2 - Warm
PROS-100279,Manufacturing,South,1-9 employees,261000.0,10.7,10,Yes,11.3,Tier 3 - Nurture
PROS-100280,Professional Services,North,50-249 employees,157000.0,55.8,9,Yes,44.0,Tier 2 - Warm
PROS-100281,Healthcare,South,1-9 employees,519000.0,21.7,20,Yes,23.7,Tier 3 - Nurture
PROS-100282,Technology,East,10-49 employees,749000.0,21.8,7,Yes,21.0,Tier 3 - Nurture
PROS-100283,Healthcare,North,1-9 employees,186000.0,20.2,37,No,36.5,Tier 2 - Warm
PROS-100284,Healthcare,East,50-249 employees,158000.0,34.0,14,No,39.0,Tier 2 - Warm
PROS-100285,Education,Central,10-49 employees,891000.0,52.4,11,No,36.6,Tier 2 - Warm
PROS-100286,Retail Trade,North,10-49 employees,317000.0,73.4,38,No,66.5,Tier 1 - Priority
PROS-100287,Transportation & Logistics,North,1000+ employees,148000.0,22.4,34,No,65.0,Tier 2 - Warm
PROS-100288,Transportation & Logistics,South,1-9 employees,2109000.0,11.7,37,No,33.0,Tier 3 - Nurture
PROS-100289,Healthcare,Central,250-999 employees,364000.0,31.8,20,No,50.3,Tier 2 - Warm
PROS-100290,Wholesale Distribution,East,50-249 employees,2584000.0,40.1,31,No,54.9,Tier 2 - Warm
PROS-100291,Professional Services,West,250-999 employees,753000.0,51.7,17,No,56.1,Tier 2 - Warm
PROS-100292,Education,North,250-999 employees,1009000.0,12.9,3,No,29.2,Tier 3 - Nurture
PROS-100293,Construction,West,1000+ employees,578000.0,15.4,26,Yes,55.9,Tier 2 - Warm
PROS-100294,Transportation & Logistics,North,1-9 employees,39000.0,80.5,4,No,35.1,Tier 2 - Warm
PROS-100295,Transportation & Logistics,West,50-249 employees,209000.0,55.1,8,No,42.9,Tier 2 - Warm
PROS-100296,Wholesale Distribution,North,50-249 employees,635000.0,45.6,12,Yes,42.2,Tier 2 - Warm
PROS-100297,Healthcare,Central,10-49 employees,1089000.0,30.7,26,Yes,39.6,Tier 2 - Warm
PROS-100298,Professional Services,South,1-9 employees,102000.0,24.5,31,Yes,33.5,Tier 2 - Warm
PROS-100299,Manufacturing,North,1000+ employees,688000.0,39.7,7,Yes,50.8,Tier 2 - Warm
PROS-100300,Construction,South,1-9 employees,212000.0,44.6,29,Yes,40.2,Tier 2 - Warm
PROS-100301,Wholesale Distribution,North,10-49 employees,944000.0,4.0,28,Yes,30.3,Tier 3 - Nurture
PROS-100302,Manufacturing,North,10-49 employees,714000.0,28.8,24,No,37.3,Tier 2 - Warm
PROS-100303,Wholesale Distribution,East,1-9 employees,1653000.0,49.1,24,No,38.1,Tier 2 - Warm
PROS-100304,Transportation & Logistics,South,50-249 employees,2358000.0,55.0,16,Yes,49.2,Tier 2 - Warm
PROS-100305,Retail Trade,South,1-9 employees,1208000.0,51.6,6,Yes,24.9,Tier 3 - Nurture
PROS-100306,Construction,Central,50-249 employees,1879000.0,59.5,6,Yes,43.1,Tier 2 - Warm
PROS-100307,Transportation & Logistics,North,50-249 employees,496000.0,50.1,4,Yes,37.7,Tier 2 - Warm
PROS-100308,Construction,South,1-9 employees,16280000.0,9.5,19,No,17.9,Tier 3 - Nurture
PROS-100309,Retail Trade,North,50-249 employees,191000.0,38.2,24,No,48.6,Tier 2 - Warm
PROS-100310,Technology,East,1-9 employees,408000.0,16.8,6,Yes,10.6,Tier 3 - Nurture
PROS-100311,Technology,South,50-249 employees,1966000.0,34.1,5,Yes,31.9,Tier 3 - Nurture
PROS-100312,Retail Trade,North,1000+ employees,1669000.0,17.4,28,No,58.3,Tier 2 - Warm
PROS-100313,Professional Services,North,1-9 employees,1247000.0,46.5,25,No,37.8,Tier 2 - Warm
PROS-100314,Professional Services,Central,50-249 employees,1533000.0,35.6,37,No,57.8,Tier 2 - Warm
PROS-100315,Technology,North,10-49 employees,74000.0,67.1,39,Yes,64.8,Tier 2 - Warm
PROS-100316,Hospitality,West,10-49 employees,4190000.0,34.8,39,Yes,51.6,Tier 2 - Warm
PROS-100317,Hospitality,Central,50-249 employees,583000.0,54.0,5,Yes,40.1,Tier 2 - Warm
PROS-100318,Education,East,10-49 employees,2872000.0,82.6,15,Yes,52.1,Tier 2 - Warm
PROS-100319,Hospitality,South,10-49 employees,78000.0,52.2,19,No,42.9,Tier 2 - Warm
PROS-100320,Construction,West,1-9 employees,967000.0,24.7,29,Yes,32.0,Tier 3 - Nurture
PROS-100321,Retail Trade,Central,10-49 employees,392000.0,17.4,37,No,42.9,Tier 2 - Warm
PROS-100322,Technology,North,250-999 employees,1369000.0,27.0,33,No,58.6,Tier 2 - Warm
PROS-100323,Education,Central,1-9 employees,1034000.0,74.0,37,No,58.5,Tier 2 - Warm
PROS-100324,Education,Central,10-49 employees,1091000.0,17.1,1,No,14.3,Tier 3 - Nurture
PROS-100325,Professional Services,North,1-9 employees,228000.0,26.3,2,Yes,11.4,Tier 3 - Nurture
PROS-100326,Professional Services,North,50-249 employees,685000.0,58.9,17,No,51.5,Tier 2 - Warm
PROS-100327,Manufacturing,West,10-49 employees,598000.0,23.3,32,No,41.3,Tier 2 - Warm
PROS-100328,Retail Trade,North,10-49 employees,1258000.0,34.8,13,Yes,31.0,Tier 3 - Nurture
PROS-100329,Transportation & Logistics,West,1-9 employees,724000.0,24.4,10,Yes,16.9,Tier 3 - Nurture
PROS-100330,Transportation & Logistics,North,10-49 employees,861000.0,42.5,10,Yes,31.8,Tier 3 - Nurture
PROS-100331,Construction,West,1000+ employees,179000.0,73.3,30,Yes,82.7,Tier 1 - Priority
PROS-100332,Construction,South,10-49 employees,821000.0,47.8,31,No,50.6,Tier 2 - Warm
PROS-100333,Wholesale Distribution,North,10-49 employees,12893000.0,20.5,14,Yes,26.0,Tier 3 - Nurture
PROS-100334,Healthcare,North,50-249 employees,4460000.0,68.2,3,Yes,44.3,Tier 2 - Warm
PROS-100335,Wholesale Distribution,North,10-49 employees,28000.0,6.8,9,No,16.4,Tier 3 - Nurture
PROS-100336,Education,East,10-49 employees,782000.0,15.1,12,No,22.2,Tier 3 - Nurture
PROS-100337,Construction,North,1-9 employees,2034000.0,39.6,19,Yes,30.2,Tier 3 - Nurture
PROS-100338,Professional Services,Central,1-9 employees,597000.0,38.1,15,No,26.5,Tier 3 - Nurture
PROS-100339,Education,West,50-249 employees,440000.0,38.7,7,No,35.4,Tier 2 - Warm
PROS-100340,Technology,South,250-999 employees,544000.0,7.7,39,Yes,55.5,Tier 2 - Warm
PROS-100341,Professional Services,Central,250-999 employees,1339000.0,15.6,17,No,41.3,Tier 2 - Warm
PROS-100342,Technology,West,250-999 employees,206000.0,48.2,9,Yes,48.3,Tier 2 - Warm
PROS-100343,Transportation & Logistics,West,10-49 employees,2697000.0,26.8,16,No,30.1,Tier 3 - Nurture
PROS-100344,Education,North,1-9 employees,686000.0,9.5,30,No,26.6,Tier 3 - Nurture
PROS-100345,Professional Services,West,10-49 employees,261000.0,40.0,38,Yes,52.9,Tier 2 - Warm
PROS-100346,Education,East,1000+ employees,2512000.0,19.6,18,No,51.3,Tier 2 - Warm
PROS-100347,Education,Central,50-249 employees,133000.0,65.6,22,Yes,58.2,Tier 2 - Warm
PROS-100348,Retail Trade,East,10-49 employees,396000.0,56.5,12,No,39.1,Tier 2 - Warm
PROS-100349,Retail Trade,West,50-249 employees,389000.0,28.6,28,Yes,47.8,Tier 2 - Warm
PROS-100350,Transportation & Logistics,South,50-249 employees,7712000.0,37.4,27,Yes,50.6,Tier 2 - Warm
PROS-100351,Manufacturing,North,250-999 employees,676000.0,32.5,7,No,40.4,Tier 2 - Warm
PROS-100352,Professional Services,North,50-249 employees,738500.0,51.9,22,No,52.6,Tier 2 - Warm
PROS-100353,Healthcare,Central,10-49 employees,385000.0,51.6,39,Yes,58.4,Tier 2 - Warm
PROS-100354,Education,West,1-9 employees,1204000.0,39.4,10,No,23.0,Tier 3 - Nurture
PROS-100355,Education,South,10-49 employees,1728000.0,29.8,20,Yes,34.5,Tier 2 - Warm
PROS-100356,Retail Trade,West,1-9 employees,8923000.0,62.5,27,No,45.9,Tier 2 - Warm
PROS-100357,Wholesale Distribution,North,250-999 employees,676000.0,59.8,3,Yes,48.3,Tier 2 - Warm
PROS-100358,Manufacturing,North,10-49 employees,897000.0,52.0,21,Yes,44.4,Tier 2 - Warm
PROS-100359,Hospitality,East,10-49 employees,274000.0,5.1,24,Yes,27.6,Tier 3 - Nurture
PROS-100360,Wholesale Distribution,West,1-9 employees,4353000.0,39.8,22,No,32.7,Tier 3 - Nurture
PROS-100361,Wholesale Distribution,Central,10-49 employees,486000.0,25.7,13,Yes,27.3,Tier 3 - Nurture
PROS-100362,Professional Services,West,10-49 employees,354000.0,37.2,32,Yes,47.0,Tier 2 - Warm
PROS-100363,Wholesale Distribution,South,1-9 employees,461000.0,17.3,12,No,15.6,Tier 3 - Nurture
PROS-100364,Retail Trade,Central,250-999 employees,184000.0,61.7,20,Yes,62.5,Tier 2 - Warm
PROS-100365,Transportation & Logistics,East,10-49 employees,437000.0,10.8,13,No,21.2,Tier 3 - Nurture
PROS-100366,Healthcare,Central,10-49 employees,564000.0,25.6,34,Yes,43.8,Tier 2 - Warm
PROS-100367,Construction,North,1-9 employees,1629000.0,18.2,18,No,20.7,Tier 3 - Nurture
PROS-100368,Manufacturing,North,10-49 employees,476000.0,17.1,16,No,26.2,Tier 3 - Nurture
PROS-100369,Hospitality,North,50-249 employees,181000.0,69.7,12,No,52.0,Tier 2 - Warm
PROS-100370,Construction,Central,250-999 employees,125000.0,46.5,21,Yes,57.1,Tier 2 - Warm
PROS-100371,Technology,North,1-9 employees,919000.0,67.4,31,No,51.1,Tier 2 - Warm
PROS-100372,Healthcare,Central,1000+ employees,790000.0,35.3,25,No,63.2,Tier 2 - Warm
PROS-100373,Construction,West,50-249 employees,396000.0,41.8,7,No,36.7,Tier 2 - Warm
PROS-100374,Wholesale Distribution,North,1-9 employees,436000.0,58.2,1,Yes,23.6,Tier 3 - Nurture
PROS-100375,Manufacturing,Central,1-9 employees,1118000.0,40.4,6,No,20.3,Tier 3 - Nurture
PROS-100376,Hospitality,North,1-9 employees,3367000.0,17.3,35,No,33.7,Tier 2 - Warm
PROS-100377,Hospitality,North,250-999 employees,309000.0,34.0,5,No,39.4,Tier 2 - Warm
PROS-100378,Construction,East,1-9 employees,804000.0,50.4,7,Yes,25.2,Tier 3 - Nurture
PROS-100379,Professional Services,South,10-49 employees,2093000.0,2.3,17,Yes,20.9,Tier 3 - Nurture
PROS-100380,Manufacturing,South,50-249 employees,311000.0,5.1,8,No,22.4,Tier 3 - Nurture
PROS-100381,Education,North,250-999 employees,717000.0,71.5,5,Yes,54.7,Tier 2 - Warm
PROS-100382,Education,West,50-249 employees,700000.0,6.8,8,No,23.1,Tier 3 - Nurture
PROS-100383,Professional Services,North,50-249 employees,172000.0,41.2,1,Yes,31.7,Tier 3 - Nurture
PROS-100384,Manufacturing,South,1-9 employees,878000.0,43.6,21,No,33.4,Tier 2 - Warm
PROS-100385,Retail Trade,East,250-999 employees,755000.0,26.0,12,Yes,41.6,Tier 2 - Warm
PROS-100386,Manufacturing,East,1-9 employees,1343000.0,17.4,12,Yes,15.6,Tier 3 - Nurture
PROS-100387,Wholesale Distribution,West,1-9 employees,198000.0,13.8,39,No,35.5,Tier 2 - Warm
PROS-100388,Wholesale Distribution,South,1000+ employees,737000.0,42.6,36,Yes,74.9,Tier 1 - Priority
PROS-100389,Retail Trade,West,1-9 employees,3335000.0,78.3,1,Yes,31.8,Tier 3 - Nurture
PROS-100390,Hospitality,West,1-9 employees,724000.0,1.1,36,No,27.9,Tier 3 - Nurture
PROS-100391,Retail Trade,South,10-49 employees,2982000.0,29.8,3,Yes,21.1,Tier 3 - Nurture
PROS-100392,Construction,South,1-9 employees,200000.0,85.5,23,Yes,52.1,Tier 2 - Warm
PROS-100393,Transportation & Logistics,East,1-9 employees,1198000.0,58.9,23,No,41.3,Tier 2 - Warm
PROS-100394,Hospitality,East,10-49 employees,429000.0,34.5,25,Yes,40.4,Tier 2 - Warm
PROS-100395,Wholesale Distribution,North,50-249 employees,997000.0,26.0,20,No,40.5,Tier 2 - Warm
PROS-100396,Manufacturing,East,50-249 employees,312000.0,41.3,27,No,52.2,Tier 2 - Warm
PROS-100397,Retail Trade,North,1-9 employees,111000.0,9.0,5,No,6.7,Tier 3 - Nurture
PROS-100398,Professional Services,East,10-49 employees,499000.0,52.6,18,No,42.2,Tier 2 - Warm
PROS-100399,Construction,Central,50-249 employees,1615000.0,72.6,35,No,71.3,Tier 1 - Priority
PROS-100400,Education,East,1-9 employees,1001000.0,76.5,22,Yes,47.7,Tier 2 - Warm
PROS-100401,Hospitality,West,1-9 employees,1136000.0,21.6,27,No,29.2,Tier 3 - Nurture
PROS-100402,Construction,South,1-9 employees,925000.0,69.2,3,No,29.7,Tier 3 - Nurture
PROS-100403,Education,Central,10-49 employees,1138000.0,70.0,20,No,50.9,Tier 2 - Warm
PROS-100404,Healthcare,Central,1-9 employees,1306000.0,56.4,4,No,25.2,Tier 3 - Nurture
PROS-100405,Transportation & Logistics,Central,50-249 employees,539000.0,29.0,22,No,43.3,Tier 2 - Warm
PROS-100406,Healthcare,West,1000+ employees,705500.0,41.4,14,Yes,57.0,Tier 2 - Warm
PROS-100407,Retail Trade,West,1-9 employees,4963000.0,16.6,32,Yes,31.1,Tier 3 - Nurture
PROS-100408,Education,East,10-49 employees,853000.0,40.0,31,Yes,47.4,Tier 2 - Warm
PROS-100409,Manufacturing,Central,1-9 employees,764000.0,14.1,4,No,8.0,Tier 3 - Nurture
PROS-100410,Retail Trade,Central,1-9 employees,817000.0,42.1,15,No,28.1,Tier 3 - Nurture
PROS-100411,Professional Services,East,50-249 employees,574000.0,30.9,37,No,55.9,Tier 2 - Warm
PROS-100412,Professional Services,North,10-49 employees,452000.0,25.9,1,Yes,17.9,Tier 3 - Nurture
PROS-100413,Retail Trade,North,250-999 employees,918000.0,38.0,5,Yes,41.0,Tier 2 - Warm
PROS-100414,Manufacturing,South,10-49 employees,418000.0,34.6,37,Yes,49.9,Tier 2 - Warm
PROS-100415,Technology,North,1-9 employees,622000.0,45.0,18,Yes,31.6,Tier 3 - Nurture
PROS-100416,Education,South,10-49 employees,306000.0,42.6,25,No,43.7,Tier 2 - Warm
PROS-100417,Retail Trade,North,1-9 employees,821000.0,6.4,10,Yes,9.6,Tier 3 - Nurture
PROS-100418,Professional Services,Central,250-999 employees,1387000.0,40.1,17,No,51.4,Tier 2 - Warm
PROS-100419,Transportation & Logistics,North,50-249 employees,578000.0,17.0,26,No,41.5,Tier 2 - Warm
PROS-100420,Education,West,1-9 employees,80000.0,50.5,13,No,29.9,Tier 3 - Nurture
PROS-100421,Technology,South,10-49 employees,1396000.0,32.1,33,Yes,45.7,Tier 2 - Warm
PROS-100422,Hospitality,North,50-249 employees,833000.0,65.0,37,Yes,69.8,Tier 1 - Priority
PROS-100423,Transportation & Logistics,West,50-249 employees,245000.0,41.7,25,Yes,50.8,Tier 2 - Warm
PROS-100424,Healthcare,Central,1-9 employees,1708000.0,60.8,11,Yes,32.6,Tier 3 - Nurture
PROS-100425,Retail Trade,West,1-9 employees,157000.0,34.3,9,Yes,20.2,Tier 3 - Nurture
PROS-100426,Wholesale Distribution,Central,1-9 employees,724000.0,16.2,1,Yes,6.5,Tier 3 - Nurture
PROS-100427,Wholesale Distribution,East,10-49 employees,685000.0,39.05,31,No,47.0,Tier 2 - Warm
PROS-100428,Manufacturing,West,10-49 employees,60000.0,15.7,35,Yes,40.6,Tier 2 - Warm
PROS-100429,Hospitality,North,1-9 employees,887000.0,29.8,37,No,40.4,Tier 2 - Warm
PROS-100430,Manufacturing,Central,10-49 employees,467000.0,5.8,39,Yes,39.7,Tier 2 - Warm
PROS-100431,Hospitality,West,10-49 employees,395000.0,57.5,7,Yes,35.6,Tier 2 - Warm
PROS-100432,Wholesale Distribution,South,1-9 employees,324000.0,81.5,28,Yes,54.5,Tier 2 - Warm
PROS-100433,Retail Trade,South,250-999 employees,634000.0,34.7,10,Yes,43.6,Tier 2 - Warm
PROS-100434,Healthcare,West,10-49 employees,428000.0,34.2,7,Yes,26.0,Tier 3 - Nurture
PROS-100435,Retail Trade,North,10-49 employees,95000.0,39.0,21,No,39.1,Tier 2 - Warm
PROS-100436,Transportation & Logistics,Central,10-49 employees,2956000.0,40.2,27,Yes,44.3,Tier 2 - Warm
PROS-100437,Education,South,1-9 employees,557000.0,78.6,29,Yes,54.1,Tier 2 - Warm
PROS-100438,Manufacturing,North,250-999 employees,326000.0,44.4,20,Yes,55.5,Tier 2 - Warm
PROS-100439,Construction,South,10-49 employees,211000.0,62.6,5,Yes,36.1,Tier 2 - Warm
PROS-100440,Education,Central,10-49 employees,1703000.0,65.0,3,No,35.5,Tier 2 - Warm
PROS-100441,Construction,South,250-999 employees,175000.0,59.0,2,No,47.2,Tier 2 - Warm
PROS-100442,Retail Trade,East,50-249 employees,845000.0,53.4,30,No,59.5,Tier 2 - Warm
PROS-100443,Healthcare,Central,50-249 employees,384000.0,35.3,23,No,46.6,Tier 2 - Warm
PROS-100444,Transportation & Logistics,North,1-9 employees,409000.0,34.5,14,Yes,24.2,Tier 3 - Nurture
PROS-100445,Technology,West,1-9 employees,217000.0,36.6,32,Yes,39.3,Tier 2 - Warm
PROS-100446,Construction,South,50-249 employees,369000.0,38.599999999999994,14,No,40.9,Tier 2 - Warm
PROS-100447,Education,West,10-49 employees,737000.0,46.3,12,No,34.9,Tier 2 - Warm
PROS-100448,Transportation & Logistics,North,50-249 employees,945000.0,37.6,32,No,54.7,Tier 2 - Warm
PROS-100449,Professional Services,North,50-249 employees,307000.0,23.6,23,No,41.8,Tier 2 - Warm
PROS-100450,Education,West,1-9 employees,660000.0,32.7,27,No,33.7,Tier 2 - Warm
PROS-100451,Education,Central,1-9 employees,1938000.0,6.3,32,No,26.9,Tier 3 - Nurture
PROS-100452,Healthcare,Central,10-49 employees,117000.0,57.8,13,No,40.4,Tier 2 - Warm
PROS-100453,Manufacturing,West,1-9 employees,724000.0,59.6,2,No,25.0,Tier 3 - Nurture
PROS-100454,Transportation & Logistics,East,50-249 employees,256000.0,34.6,26,Yes,48.7,Tier 2 - Warm
PROS-100455,Transportation & Logistics,North,50-249 employees,229000.0,19.8,14,Yes,33.2,Tier 2 - Warm
PROS-100456,Retail Trade,South,10-49 employees,972000.0,52.4,38,No,58.0,Tier 2 - Warm
PROS-100457,Technology,West,50-249 employees,400000.0,5.0,12,Yes,25.6,Tier 3 - Nurture
PROS-100458,Wholesale Distribution,South,10-49 employees,191000.0,35.2,32,Yes,46.2,Tier 2 - Warm
PROS-100459,Retail Trade,East,50-249 employees,3131000.0,12.2,29,No,41.9,Tier 2 - Warm
PROS-100460,Hospitality,North,1-9 employees,2007000.0,9.6,28,Yes,25.1,Tier 3 - Nurture
PROS-100461,Retail Trade,East,50-249 employees,87000.0,37.1,26,Yes,49.7,Tier 2 - Warm
PROS-100462,Hospitality,South,50-249 employees,144000.0,64.9,3,Yes,42.9,Tier 2 - Warm
PROS-100463,Healthcare,North,1-9 employees,1401000.0,33.8,33,Yes,38.9,Tier 2 - Warm
PROS-100464,Manufacturing,North,10-49 employees,533000.0,23.4,11,No,24.8,Tier 3 - Nurture
PROS-100465,Education,East,250-999 employees,676000.0,11.9,22,Yes,43.8,Tier 2 - Warm
PROS-100466,Retail Trade,South,1-9 employees,1437000.0,64.4,11,Yes,34.0,Tier 2 - Warm
PROS-100467,Transportation & Logistics,North,50-249 employees,1014000.0,7.0,9,No,24.0,Tier 3 - Nurture
PROS-100468,Retail Trade,East,1000+ employees,237000.0,68.9,15,No,69.0,Tier 1 - Priority
PROS-100469,Education,North,250-999 employees,1252000.0,22.9,17,Yes,44.3,Tier 2 - Warm
PROS-100470,Hospitality,North,10-49 employees,179000.0,47.0,36,Yes,54.2,Tier 2 - Warm
PROS-100471,Wholesale Distribution,North,10-49 employees,3066000.0,31.4,16,Yes,32.0,Tier 3 - Nurture
PROS-100472,Healthcare,East,1000+ employees,1160000.0,51.3,37,Yes,79.2,Tier 1 - Priority
PROS-100473,Healthcare,Central,10-49 employees,294000.0,47.7,27,No,47.4,Tier 2 - Warm
PROS-100474,Technology,South,1-9 employees,1768000.0,41.1,25,Yes,35.6,Tier 2 - Warm
PROS-100475,Hospitality,South,1-9 employees,8586000.0,40.9,38,Yes,45.8,Tier 2 - Warm
PROS-100476,Wholesale Distribution,South,50-249 employees,574000.0,10.6,39,No,49.2,Tier 2 - Warm
PROS-100477,Manufacturing,South,10-49 employees,1336000.0,70.8,18,Yes,49.7,Tier 2 - Warm
PROS-100478,Technology,West,1-9 employees,454000.0,41.7,16,Yes,28.7,Tier 3 - Nurture
PROS-100479,Retail Trade,South,1-9 employees,801000.0,76.4,25,No,50.0,Tier 2 - Warm
PROS-100480,Professional Services,West,50-249 employees,139000.0,10.6,8,Yes,24.7,Tier 3 - Nurture
PROS-100481,Wholesale Distribution,Central,10-49 employees,729000.0,13.6,7,Yes,17.6,Tier 3 - Nurture
PROS-100482,Professional Services,Central,250-999 employees,765000.0,8.3,13,Yes,35.2,Tier 2 - Warm
PROS-100483,Hospitality,East,50-249 employees,5277000.0,55.6,23,No,54.9,Tier 2 - Warm
PROS-100484,Healthcare,West,1000+ employees,101000.0,77.3,39,No,91.4,Tier 1 - Priority
PROS-100485,Professional Services,Central,250-999 employees,536000.0,52.8,29,Yes,66.0,Tier 2 - Warm
PROS-100486,Construction,West,1-9 employees,3008000.0,52.0,12,No,29.8,Tier 3 - Nurture
PROS-100487,Transportation & Logistics,South,50-249 employees,559000.0,18.2,30,Yes,45.2,Tier 2 - Warm
PROS-100488,Hospitality,North,1-9 employees,604000.0,47.1,21,Yes,34.9,Tier 2 - Warm
PROS-100489,Technology,North,1000+ employees,292000.0,28.6,38,No,70.7,Tier 1 - Priority
PROS-100490,Education,Central,1-9 employees,261000.0,42.4,24,Yes,35.3,Tier 2 - Warm
PROS-100491,Wholesale Distribution,East,50-249 employees,98000.0,21.0,39,Yes,53.4,Tier 2 - Warm
PROS-100492,Hospitality,South,50-249 employees,365000.0,16.3,31,Yes,45.2,Tier 2 - Warm
PROS-100493,Technology,South,1-9 employees,246000.0,34.1,21,No,29.6,Tier 3 - Nurture
PROS-100494,Professional Services,South,50-249 employees,738500.0,39.0,31,No,54.5,Tier 2 - Warm
PROS-100495,Healthcare,Central,1-9 employees,307000.0,78.8,34,No,58.1,Tier 2 - Warm
PROS-100496,Retail Trade,West,10-49 employees,430000.0,4.1,9,No,15.3,Tier 3 - Nurture
PROS-100497,Construction,Central,10-49 employees,444000.0,24.8,29,No,39.6,Tier 2 - Warm
PROS-100498,Education,South,10-49 employees,692000.0,66.4,39,No,64.5,Tier 2 - Warm
PROS-100499,Healthcare,East,10-49 employees,408000.0,18.5,21,No,30.7,Tier 3 - Nurture
PROS-100500,Retail Trade,North,250-999 employees,227000.0,61.0,18,No,60.7,Tier 2 - Warm
