customer_id,source_prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,acquisition_date,credit_line
CUST-200245,PROS-102301,Retail Trade,South,10-49 employees,1088000.0,78.0,22,No,2025-05-06,17000.0
CUST-200246,PROS-105112,Education,Central,1-9 employees,2633000.0,39.7,6,Yes,2025-11-21,33000.0
CUST-200247,PROS-101899,Construction,South,1-9 employees,439000.0,17.6,4,Yes,2025-03-20,16000.0
CUST-200248,PROS-101024,Wholesale Distribution,North,1-9 employees,269000.0,46.5,25,Yes,2025-12-24,9000.0
CUST-200249,PROS-103343,Technology,South,1-9 employees,269000.0,49.2,4,No,2025-01-23,9000.0
CUST-200250,PROS-105623,Wholesale Distribution,North,50-249 employees,374000.0,53.3,23,Yes,2025-04-22,5000.0
CUST-200251,PROS-104198,Education,Central,10-49 employees,954000.0,27.3,19,Yes,2025-07-01,14000.0
CUST-200252,PROS-103427,Wholesale Distribution,Central,10-49 employees,650000.0,39.6,24,Yes,2025-07-21,14000.0
CUST-200253,PROS-100599,Technology,North,10-49 employees,254000.0,33.0,29,No,2025-12-20,11000.0
CUST-200254,PROS-103697,Healthcare,North,10-49 employees,3646000.0,72.1,2,No,2025-09-01,31000.0
CUST-200255,PROS-105940,Professional Services,South,10-49 employees,3490000.0,63.1,27,Yes,2025-07-31,13000.0
CUST-200256,PROS-100839,Education,Central,250-999 employees,1166000.0,69.5,20,No,2025-03-08,5000.0
CUST-200257,PROS-103119,Wholesale Distribution,West,250-999 employees,265000.0,42.9,35,Yes,2025-01-18,33000.0
CUST-200258,PROS-104459,Technology,South,10-49 employees,370000.0,58.6,9,No,2025-11-13,6000.0
CUST-200259,PROS-104204,Professional Services,West,50-249 employees,48000.0,,29,Yes,2025-08-19,18000.0
CUST-200260,PROS-104232,Technology,North,1-9 employees,4728000.0,72.0,21,Yes,2025-07-08,20000.0
CUST-200261,PROS-102147,Education,North,1-9 employees,1798000.0,59.4,19,No,2025-07-21,13000.0
CUST-200262,PROS-101755,Construction,Central,250-999 employees,2957000.0,41.7,39,Yes,2025-12-24,23000.0
CUST-200263,PROS-104867,Construction,East,1-9 employees,333000.0,66.3,6,Yes,2025-07-02,14000.0
CUST-200264,PROS-104870,Retail Trade,South,10-49 employees,787000.0,35.4,30,No,2025-08-08,11000.0
CUST-200265,PROS-105205,Healthcare,Central,1-9 employees,731000.0,66.4,5,Yes,2025-07-26,3000.0
CUST-200266,PROS-105482,Construction,North,1-9 employees,466000.0,62.0,36,No,2025-11-30,4000.0
CUST-200267,PROS-103077,Wholesale Distribution,North,50-249 employees,54000.0,26.6,3,Yes,2025-03-31,71000.0
CUST-200268,PROS-103016,Transportation & Logistics,South,50-249 employees,303000.0,43.8,5,Yes,2025-01-20,21000.0
CUST-200269,PROS-104802,Professional Services,South,10-49 employees,6180000.0,68.2,10,Yes,2026-01-19,29000.0
CUST-200270,PROS-103912,RETAIL TRADE,East,250-999 employees,197000.0,46.0,14,Yes,2025-06-25,62000.0
CUST-200271,PROS-104230,Manufacturing,North,10-49 employees,1956000.0,60.5,38,No,2025-08-19,11000.0
CUST-200272,PROS-104786,Transportation & Logistics,North,50-249 employees,183000.0,47.5,13,Yes,2025-06-17,12000.0
CUST-200273,PROS-105345,Construction,South,10-49 employees,215000.0,54.6,39,No,2025-04-28,5000.0
CUST-200274,PROS-102024,Manufacturing,North,1-9 employees,,55.8,28,No,2025-03-19,11000.0
CUST-200275,PROS-102250,Transportation & Logistics,West,10-49 employees,44000.0,25.7,35,No,2025-09-29,11000.0
CUST-200276,PROS-100581,Wholesale Distribution,South,10-49 employees,844000.0,,22,No,2025-08-13,10000.0
CUST-200277,PROS-103477,Transportation & Logistics,North,50-249 employees,791000.0,40.0,14,Yes,2025-09-08,25000.0
CUST-200278,PROS-100219,Education,Central,10-49 employees,906000.0,29.8,10,No,2025-10-28,21000.0
CUST-200279,PROS-102795,Education,West,10-49 employees,328000.0,41.6,2,Yes,2025-04-30,23000.0
CUST-200280,PROS-101712,Wholesale Distribution,South,10-49 employees,1203000.0,,14,Yes,2025-07-17,6000.0
CUST-200281,PROS-103548,Construction,Central,10-49 employees,1156000.0,48.7,2,Yes,2025-08-29,13000.0
CUST-200282,PROS-100186,Retail Trade,South,50-249 employees,1373000.0,9.9,14,Yes,2025-11-29,16000.0
CUST-200283,PROS-100228,Transportation & Logistics,North,10-49 employees,731000.0,46.5,25,No,2025-02-09,42000.0
CUST-200284,PROS-104942,Wholesale Distribution,West,10-49 employees,260000.0,78.7,18,No,2025-04-28,14000.0
CUST-200285,PROS-102150,Construction,Central,10-49 employees,478000.0,52.6,27,Yes,2025-03-20,12000.0
CUST-200286,PROS-100764,Construction,East,1-9 employees,1029000.0,15.5,9,Yes,2025-04-30,26000.0
CUST-200287,PROS-103140,Healthcare,East,10-49 employees,613000.0,62.1,21,Yes,2026-01-09,11000.0
CUST-200288,PROS-104631,Professional Services,South,1-9 employees,204000.0,58.7,39,Yes,2025-03-08,18000.0
CUST-200289,PROS-101300,Hospitality,West,10-49 employees,785000.0,20.4,32,Yes,2025-10-28,17000.0
CUST-200290,PROS-103749,Education,East,1-9 employees,184000.0,45.7,26,No,2025-11-10,10000.0
CUST-200291,PROS-100531,Retail Trade,South,1000+ employees,1507000.0,56.5,12,Yes,2025-10-25,9000.0
CUST-200292,PROS-103195,Retail Trade,North,1-9 employees,1050000.0,63.3,35,Yes,2025-03-01,13000.0
CUST-200293,PROS-103250,Construction,West,1-9 employees,467000.0,39.1,29,Yes,2025-02-03,10000.0
CUST-200294,PROS-103829,Retail Trade,South,10-49 employees,123000.0,68.3,10,Yes,2025-03-01,5000.0
CUST-200295,PROS-104374,Construction,West,50-249 employees,710000.0,43.0,33,Yes,2025-12-01,20000.0
CUST-200296,PROS-105858,Construction,South,10-49 employees,2619000.0,42.0,11,No,2025-01-03,18000.0
CUST-200297,PROS-103105,Construction,North,50-249 employees,327000.0,26.6,37,Yes,2025-10-16,8000.0
CUST-200298,PROS-101936,Construction,North,1-9 employees,711000.0,50.7,25,Yes,2025-06-05,8000.0
CUST-200299,PROS-104784,Wholesale Distribution,Central,1000+ employees,636000.0,74.2,29,Yes,2026-01-15,17000.0
CUST-200300,PROS-101625,Education,East,1-9 employees,,61.8,22,Yes,2025-06-24,38000.0
CUST-200301,PROS-102632,Education,East,1-9 employees,671000.0,25.9,22,No,2025-07-04,24000.0
CUST-200302,PROS-100487,TRANSPORTATION & LOGISTICS,South,50-249 employees,559000.0,18.2,30,Yes,2025-06-30,27000.0
CUST-200303,PROS-105788,Transportation & Logistics,East,50-249 employees,746000.0,59.0,33,Yes,2025-11-19,11000.0
CUST-200304,PROS-105024,Wholesale Distribution,North,1-9 employees,,21.2,10,Yes,2025-11-03,17000.0
CUST-200305,PROS-102440,Construction,East,50-249 employees,747000.0,36.6,23,Yes,2026-01-19,12000.0
CUST-200306,PROS-101043,Construction,Central,1-9 employees,495000.0,,11,Yes,2025-06-15,8000.0
CUST-200307,PROS-100936,Retail Trade,East,250-999 employees,566000.0,74.6,7,No,2025-12-03,15000.0
CUST-200308,PROS-101502,Professional Services,West,1-9 employees,3682000.0,27.2,20,No,2025-01-02,7000.0
CUST-200309,PROS-103299,Wholesale Distribution,East,1-9 employees,3557000.0,11.4,1,Yes,2025-09-05,8000.0
CUST-200310,PROS-104300,Professional Services,North,1-9 employees,2089000.0,18.4,5,Yes,2025-09-01,10000.0
CUST-200311,PROS-103979,RETAIL TRADE,North,1-9 employees,887000.0,52.6,18,No,2025-01-21,10000.0
CUST-200312,PROS-101679,Transportation & Logistics,South,1000+ employees,82000.0,45.7,37,Yes,2025-03-10,13000.0
CUST-200313,PROS-105742,Wholesale Distribution,East,1000+ employees,989000.0,20.0,27,Yes,2026-01-25,3000.0
CUST-200314,PROS-104442,Technology,South,1000+ employees,939000.0,,35,Yes,2025-01-11,7000.0
CUST-200315,PROS-103328,Construction,East,1-9 employees,902000.0,64.0,33,Yes,2025-07-22,34000.0
CUST-200316,PROS-102509,Retail Trade,Central,250-999 employees,2404000.0,63.3,38,No,2025-11-07,13000.0
CUST-200317,PROS-101486,Retail Trade,Central,1-9 employees,2271000.0,65.7,20,Yes,2026-01-29,18000.0
CUST-200318,PROS-102125,Professional Services,North,10-49 employees,239000.0,56.8,17,Yes,2025-04-09,17000.0
CUST-200319,PROS-104557,Wholesale Distribution,North,1-9 employees,886000.0,63.7,17,Yes,2025-09-07,12000.0
CUST-200320,PROS-100084,Technology,West,1-9 employees,526000.0,60.0,33,Yes,2025-10-30,7000.0
CUST-200321,PROS-100704,Retail Trade,Central,10-49 employees,351000.0,12.8,3,Yes,2025-12-28,9000.0
CUST-200322,PROS-100282,Technology,East,10-49 employees,,21.8,7,Yes,2025-09-14,43000.0
CUST-200323,PROS-100249,Manufacturing,North,10-49 employees,745000.0,58.7,19,Yes,2025-04-04,9000.0
CUST-200324,PROS-105140,Construction,North,1-9 employees,866000.0,63.6,29,Yes,2025-12-20,37000.0
CUST-200325,PROS-104237,Retail Trade,North,1-9 employees,1446000.0,13.9,3,Yes,2026-01-13,10000.0
CUST-200326,PROS-102853,Manufacturing,North,10-49 employees,1161000.0,73.8,20,Yes,2025-05-24,11000.0
CUST-200327,PROS-100603,Retail Trade,South,1-9 employees,740000.0,63.7,13,Yes,2025-07-18,13000.0
CUST-200328,PROS-102957,Healthcare,Central,50-249 employees,1113000.0,,7,Yes,2025-09-18,12000.0
CUST-200329,PROS-102849,Construction,East,1000+ employees,,8.3,20,Yes,2025-11-29,7000.0
CUST-200330,PROS-102601,Professional Services,East,1-9 employees,484000.0,29.6,12,Yes,2025-08-16,13000.0
CUST-200331,PROS-102382,Education,East,1-9 employees,1121000.0,40.9,17,Yes,2025-10-27,5000.0
CUST-200332,PROS-103702,Professional Services,South,1000+ employees,245000.0,53.2,31,No,2025-11-10,16000.0
CUST-200333,PROS-103817,Wholesale Distribution,West,1-9 employees,709000.0,24.3,9,No,2025-03-25,15000.0
CUST-200334,PROS-100278,Manufacturing,North,50-249 employees,1833000.0,38.5,37,No,2025-05-12,20000.0
CUST-200335,PROS-102242,Healthcare,East,1000+ employees,1280000.0,6.1,36,Yes,2025-12-04,9000.0
CUST-200336,PROS-103765,Healthcare,West,10-49 employees,602000.0,43.2,29,Yes,2025-08-28,20000.0
CUST-200337,PROS-103025,Technology,Central,10-49 employees,5270000.0,,27,Yes,2025-03-22,17000.0
CUST-200338,PROS-105145,Hospitality,East,50-249 employees,1645000.0,82.6,19,No,2025-08-05,14000.0
CUST-200339,PROS-103968,Transportation & Logistics,South,1-9 employees,2894000.0,85.0,12,Yes,2025-03-26,43000.0
CUST-200340,PROS-100981,HOSPITALITY,East,1000+ employees,2249000.0,41.5,33,Yes,2025-01-18,17000.0
CUST-200341,PROS-100438,Manufacturing,North,250-999 employees,326000.0,44.4,20,Yes,2025-07-03,10000.0
CUST-200342,PROS-103862,Professional Services,Central,1-9 employees,3505000.0,31.4,14,Yes,2025-01-14,33000.0
CUST-200343,PROS-100160,Education,South,50-249 employees,763000.0,69.5,10,Yes,2026-01-17,18000.0
CUST-200344,PROS-103517,Education,North,10-49 employees,4894000.0,13.4,33,Yes,2025-12-28,38000.0
CUST-200345,PROS-105650,Education,East,10-49 employees,179000.0,63.0,8,No,2025-03-29,4000.0
CUST-200346,PROS-103461,Education,South,1-9 employees,2070000.0,72.4,37,Yes,2025-09-14,11000.0
CUST-200347,PROS-102318,Wholesale Distribution,South,1-9 employees,1317000.0,37.3,16,Yes,2025-06-04,11000.0
CUST-200348,PROS-103867,Wholesale Distribution,South,50-249 employees,257000.0,55.5,4,Yes,2025-09-03,4000.0
CUST-200349,PROS-102749,Education,East,10-49 employees,881000.0,34.0,11,Yes,2025-07-28,14000.0
CUST-200350,PROS-103280,MANUFACTURING,East,250-999 employees,356000.0,45.6,37,Yes,2025-10-25,10000.0
CUST-200351,PROS-105657,Wholesale Distribution,East,50-249 employees,1855000.0,17.1,16,Yes,2025-10-31,4000.0
CUST-200352,PROS-102308,Construction,West,10-49 employees,1689000.0,72.3,10,Yes,2025-01-07,8000.0
CUST-200353,PROS-105779,Retail Trade,North,250-999 employees,643000.0,39.2,29,No,2025-12-05,30000.0
CUST-200354,PROS-105435,Education,Central,10-49 employees,938000.0,61.9,23,No,2025-04-03,23000.0
CUST-200355,PROS-101181,Education,Central,10-49 employees,514000.0,5.5,31,Yes,2025-09-12,8000.0
CUST-200356,PROS-100432,Wholesale Distribution,South,1-9 employees,324000.0,81.5,28,Yes,2025-09-18,8000.0
CUST-200357,PROS-100618,Manufacturing,South,1-9 employees,596000.0,41.5,4,Yes,2025-09-11,22000.0
CUST-200358,PROS-100107,Technology,West,1-9 employees,2893000.0,37.6,2,No,2025-10-15,4000.0
CUST-200359,PROS-100585,Education,East,1-9 employees,845000.0,64.7,29,Yes,2025-02-22,19000.0
CUST-200360,PROS-104116,Manufacturing,Central,250-999 employees,1842000.0,15.6,11,Yes,2025-09-09,4000.0
CUST-200361,PROS-100441,Construction,South,250-999 employees,175000.0,59.0,2,No,2025-05-31,35000.0
CUST-200362,PROS-101912,Manufacturing,South,10-49 employees,,79.5,6,No,2025-06-14,19000.0
CUST-200363,PROS-105077,Manufacturing,South,10-49 employees,1496000.0,34.8,29,No,2025-02-28,4000.0
CUST-200364,PROS-100140,Education,South,1-9 employees,914000.0,45.1,32,No,2025-08-24,10000.0
CUST-200365,PROS-104893,Manufacturing,Central,10-49 employees,1093000.0,67.3,9,No,2025-05-10,16000.0
CUST-200366,PROS-101689,MANUFACTURING,Central,10-49 employees,689000.0,65.8,14,Yes,2025-10-07,4000.0
CUST-200367,PROS-100718,Professional Services,North,10-49 employees,392000.0,17.5,27,No,2025-07-10,13000.0
CUST-200368,PROS-104202,Construction,Central,10-49 employees,160000.0,,13,Yes,2025-06-12,17000.0
CUST-200369,PROS-103782,Retail Trade,Central,50-249 employees,2183000.0,27.8,33,Yes,2025-07-23,3000.0
CUST-200370,PROS-105267,TECHNOLOGY,North,50-249 employees,179000.0,10.0,14,Yes,2025-08-14,20000.0
CUST-200371,PROS-104426,Professional Services,West,1-9 employees,56000.0,49.3,10,Yes,2025-09-28,12000.0
CUST-200372,PROS-101071,Professional Services,West,1-9 employees,443000.0,9.4,27,Yes,2025-02-01,23000.0
CUST-200373,PROS-104520,Education,Central,250-999 employees,2300000.0,30.7,21,Yes,2025-11-17,11000.0
CUST-200374,PROS-104854,Manufacturing,South,250-999 employees,349000.0,14.8,19,Yes,2025-03-09,7000.0
CUST-200375,PROS-105943,Technology,North,1-9 employees,3287000.0,29.7,19,Yes,2025-04-03,6000.0
CUST-200376,PROS-102462,Healthcare,West,50-249 employees,,46.9,24,Yes,2025-11-06,11000.0
CUST-200377,PROS-102225,Technology,West,1-9 employees,175000.0,33.7,27,No,2025-01-02,11000.0
CUST-200378,PROS-104672,Professional Services,South,1-9 employees,1382000.0,73.4,29,No,2025-06-02,25000.0
CUST-200379,PROS-102038,Education,South,1-9 employees,921000.0,13.2,22,Yes,2025-09-23,11000.0
CUST-200380,PROS-105590,Manufacturing,North,10-49 employees,1135000.0,24.4,38,Yes,2025-11-08,5000.0
CUST-200381,PROS-105157,RETAIL TRADE,Central,250-999 employees,1120000.0,26.0,30,Yes,2025-12-24,10000.0
CUST-200382,PROS-102570,Wholesale Distribution,Central,10-49 employees,684000.0,69.7,37,No,2025-09-27,5000.0
CUST-200383,PROS-104521,Technology,West,50-249 employees,917000.0,78.4,32,Yes,2025-04-04,16000.0
CUST-200384,PROS-104541,Technology,Central,10-49 employees,713000.0,55.1,39,Yes,2025-05-26,18000.0
CUST-200385,PROS-100630,Hospitality,East,50-249 employees,159000.0,49.7,20,No,2025-01-10,20000.0
CUST-200386,PROS-105418,Transportation & Logistics,West,50-249 employees,3782000.0,42.6,12,Yes,2025-11-05,11000.0
CUST-200387,PROS-103037,Retail Trade,West,10-49 employees,448000.0,86.8,25,Yes,2025-01-03,8000.0
CUST-200388,PROS-104964,Education,South,10-49 employees,1202000.0,68.0,17,No,2025-02-20,9000.0
CUST-200389,PROS-101918,Healthcare,North,250-999 employees,2311000.0,37.9,4,Yes,2026-01-25,12000.0
CUST-200390,PROS-105373,Professional Services,North,1000+ employees,5163000.0,44.8,27,No,2025-03-06,9000.0
CUST-200391,PROS-102324,Hospitality,East,250-999 employees,300000.0,,34,Yes,2025-04-24,35000.0
CUST-200392,PROS-100064,Healthcare,South,1-9 employees,935000.0,59.2,14,Yes,2025-06-13,10000.0
CUST-200393,PROS-100568,Technology,North,10-49 employees,55000.0,69.9,2,No,2025-02-25,12000.0
CUST-200394,PROS-101915,Transportation & Logistics,Central,1000+ employees,441000.0,64.0,19,Yes,2025-09-20,8000.0
CUST-200395,PROS-105715,Healthcare,East,250-999 employees,321000.0,55.3,7,Yes,2025-05-05,8000.0
CUST-200396,PROS-105718,Manufacturing,Central,10-49 employees,444000.0,24.5,3,Yes,2025-04-30,6000.0
CUST-200397,PROS-103450,Healthcare,West,250-999 employees,6446000.0,24.8,39,Yes,2025-08-18,7000.0
CUST-200398,PROS-103799,Manufacturing,West,10-49 employees,183000.0,,13,Yes,2025-05-10,41000.0
CUST-200399,PROS-102691,Technology,Central,1-9 employees,7060000.0,40.3,11,Yes,2025-03-29,18000.0
CUST-200400,PROS-101753,Construction,North,50-249 employees,559000.0,36.6,23,Yes,2025-12-11,10000.0
CUST-200401,PROS-101973,Construction,South,1-9 employees,115000.0,39.7,12,Yes,2025-08-21,9000.0
CUST-200402,PROS-104055,Construction,South,1-9 employees,283000.0,,35,No,2025-12-26,28000.0
CUST-200403,PROS-104529,TRANSPORTATION & LOGISTICS,South,10-49 employees,199000.0,55.7,28,No,2025-05-24,8000.0
CUST-200404,PROS-104765,Retail Trade,West,1-9 employees,109000.0,74.4,24,Yes,2026-01-01,4000.0
CUST-200405,PROS-104754,Professional Services,West,10-49 employees,1220000.0,32.6,32,No,2025-12-22,17000.0
CUST-200406,PROS-100567,Professional Services,North,10-49 employees,328000.0,41.2,29,No,2025-01-09,7000.0
CUST-200407,PROS-102974,Manufacturing,North,1-9 employees,5782000.0,62.3,26,Yes,2025-02-20,6000.0
CUST-200408,PROS-100357,Wholesale Distribution,North,250-999 employees,,59.8,3,Yes,2025-11-16,6000.0
CUST-200409,PROS-103301,Professional Services,Central,10-49 employees,163000.0,24.9,24,Yes,2025-04-29,17000.0
CUST-200410,PROS-102652,Education,South,1000+ employees,7445000.0,60.1,20,Yes,2025-11-01,12000.0
CUST-200411,PROS-105331,Wholesale Distribution,West,1000+ employees,438000.0,57.4,25,Yes,2025-06-23,7000.0
CUST-200412,PROS-102097,Wholesale Distribution,South,10-49 employees,209000.0,41.1,34,Yes,2025-04-14,17000.0
CUST-200413,PROS-100710,Technology,South,1-9 employees,568000.0,55.6,27,Yes,2025-03-29,8000.0
CUST-200414,PROS-100855,Wholesale Distribution,Central,1-9 employees,552000.0,85.2,20,No,2025-04-01,5000.0
CUST-200415,PROS-103718,Technology,East,50-249 employees,1294000.0,33.6,11,No,2025-09-23,6000.0
CUST-200416,PROS-100620,Healthcare,North,50-249 employees,3035000.0,21.3,32,Yes,2025-01-14,13000.0
CUST-200417,PROS-104226,Healthcare,South,50-249 employees,725000.0,93.7,19,Yes,2025-03-17,8000.0
CUST-200418,PROS-100454,Transportation & Logistics,East,50-249 employees,256000.0,,26,Yes,2025-11-25,14000.0
CUST-200419,PROS-104938,Professional Services,West,10-49 employees,505000.0,39.1,8,No,2025-05-08,26000.0
CUST-200420,PROS-104254,Construction,North,50-249 employees,578000.0,49.8,29,Yes,2025-09-01,9000.0
CUST-200421,PROS-100507,Professional Services,East,1-9 employees,626000.0,56.5,21,No,2025-04-30,66000.0
CUST-200422,PROS-100529,Education,South,1-9 employees,367000.0,80.0,20,Yes,2025-01-07,15000.0
CUST-200423,PROS-105919,Education,South,10-49 employees,,66.6,33,No,2025-06-29,12000.0
CUST-200424,PROS-102240,Professional Services,West,1-9 employees,600000.0,62.9,39,No,2025-04-01,5000.0
CUST-200425,PROS-102217,Education,Central,10-49 employees,1946000.0,57.2,12,Yes,2025-10-22,10000.0
CUST-200426,PROS-104884,Manufacturing,North,250-999 employees,377000.0,73.0,26,Yes,2025-11-29,11000.0
CUST-200427,PROS-105695,Manufacturing,South,50-249 employees,930000.0,35.8,30,Yes,2025-12-19,21000.0
CUST-200428,PROS-105915,Manufacturing,North,50-249 employees,8128000.0,41.7,36,Yes,2025-08-29,9000.0
CUST-200429,PROS-104534,Manufacturing,Central,1-9 employees,929000.0,,25,Yes,2025-02-02,17000.0
CUST-200430,PROS-102255,Technology,East,1-9 employees,1131000.0,39.3,11,Yes,2025-12-09,13000.0
CUST-200431,PROS-100520,Construction,North,1000+ employees,1316000.0,56.7,12,No,2025-12-04,23000.0
CUST-200432,PROS-104676,Transportation & Logistics,South,10-49 employees,101000.0,43.6,5,Yes,2025-02-28,25000.0
CUST-200433,PROS-103351,Education,North,10-49 employees,,43.6,28,Yes,2025-06-13,16000.0
CUST-200434,PROS-102537,Healthcare,West,250-999 employees,3271000.0,33.6,3,Yes,2026-01-17,21000.0
CUST-200435,PROS-105441,Transportation & Logistics,West,1-9 employees,1074000.0,39.1,18,No,2025-11-19,26000.0
CUST-200436,PROS-100677,Manufacturing,South,250-999 employees,140000.0,16.9,18,Yes,2025-03-24,18000.0
CUST-200437,PROS-102963,Manufacturing,West,10-49 employees,,59.5,26,Yes,2025-09-08,15000.0
CUST-200438,PROS-100068,Manufacturing,North,1-9 employees,3645000.0,15.7,39,Yes,2025-05-02,17000.0
CUST-200439,PROS-102815,Manufacturing,South,1-9 employees,2783000.0,,37,Yes,2025-12-14,35000.0
CUST-200440,PROS-100350,Transportation & Logistics,South,50-249 employees,7712000.0,37.4,27,Yes,2026-01-06,14000.0
CUST-200441,PROS-100722,Wholesale Distribution,North,10-49 employees,1244000.0,72.4,39,Yes,2025-11-09,20000.0
CUST-200442,PROS-100713,Hospitality,East,10-49 employees,1867000.0,16.1,4,Yes,2025-05-06,8000.0
CUST-200443,PROS-103907,Education,Central,50-249 employees,938000.0,53.3,33,Yes,2025-06-07,32000.0
CUST-200444,PROS-104491,Retail Trade,West,10-49 employees,482000.0,60.8,7,No,2025-08-27,17000.0
