customer_id,txn_date,spend_category,amount
CUST-200030,2026-08-20,Software & SaaS,278.75
CUST-200030,2026-06-29,Meetings & Events,88.27
CUST-200031,2026-08-25,Professional Fees,410.66
CUST-200031,2026-07-31,Travel,318.45
CUST-200031,2026-08-10,Office Supplies,380.37
CUST-200031,2026-04-28,Professional Fees,490.91
CUST-200031,2026-06-22,Software & SaaS,384.36
CUST-200031,2026-04-10,Raw Materials,226.71
CUST-200031,2026-08-03,Raw Materials,621.92
CUST-200031,2026-03-26,Travel,62.49
CUST-200031,2026-08-21,Raw Materials,197.27
CUST-200031,2026-03-03,Office Supplies,130.67
CUST-200031,2026-08-19,Meetings & Events,736.01
CUST-200031,2026-03-30,Fuel & Fleet,173.05
CUST-200031,2026-08-27,Software & SaaS,425.74
CUST-200031,2026-07-28,Meetings & Events,463.85
CUST-200031,2026-04-07,Meetings & Events,388.13
CUST-200031,2026-08-16,Fuel & Fleet,100.33
CUST-200032,2026-04-09,Office Supplies,701.24
CUST-200032,2026-07-05,Office Supplies,680.81
CUST-200032,2026-08-23,Professional Fees,559.85
CUST-200032,2026-06-25,Office Supplies,356.72
CUST-200032,2026-05-03,Utilities,432.06
CUST-200032,2026-07-06,Fuel & Fleet,705.57
CUST-200032,2026-04-01,Software & SaaS,347.0
CUST-200032,2026-04-05,Utilities,704.1
CUST-200032,2026-06-24,Professional Fees,394.2
CUST-200032,2026-03-07,Professional Fees,874.46
CUST-200032,2026-05-18,Office Supplies,408.94
CUST-200032,2026-07-10,Travel,361.59
CUST-200032,2026-04-11,Office Supplies,120.37
CUST-200032,2026-05-22,Meetings & Events,1032.3
CUST-200032,2026-04-26,Office Supplies,679.83
CUST-200032,2026-06-04,Travel,56.87
CUST-200032,2026-06-16,Travel,827.58
CUST-200032,2026-06-16,Utilities,259.69
CUST-200032,2026-05-20,Meetings & Events,699.46
CUST-200032,2026-08-19,Fuel & Fleet,200.11
CUST-200033,2026-03-23,Software & SaaS,303.54
CUST-200033,2026-05-20,Fuel & Fleet,99.67
CUST-200033,2026-08-02,Meetings & Events,244.53
CUST-200033,2026-06-12,Office Supplies,542.83
CUST-200033,2026-04-27,Office Supplies,166.74
CUST-200033,2026-06-23,Utilities,869.13
CUST-200033,2026-07-15,Travel,333.0
CUST-200033,2026-05-14,Fuel & Fleet,30.78
CUST-200033,2026-04-22,Office Supplies,170.22
CUST-200033,2026-03-01,Software & SaaS,497.08
CUST-200033,2026-04-22,Office Supplies,128.09
CUST-200033,2026-03-23,Raw Materials,111.28
CUST-200033,2026-06-21,Software & SaaS,202.43
CUST-200033,2026-04-17,Travel,545.72
CUST-200033,2026-08-22,Office Supplies,329.43
CUST-200033,2026-08-12,Raw Materials,25.03
CUST-200034,2026-04-27,Software & SaaS,283.92
CUST-200034,2026-03-11,Meetings & Events,865.71
CUST-200034,2026-08-20,Raw Materials,606.42
CUST-200034,2026-03-17,Professional Fees,942.77
CUST-200034,2026-03-10,Utilities,816.96
CUST-200034,2026-03-10,Office Supplies,787.97
CUST-200034,2026-06-10,Travel,334.72
CUST-200034,2026-08-01,Fuel & Fleet,333.66
CUST-200034,2026-08-25,Software & SaaS,152.45
CUST-200034,2026-07-08,Raw Materials,862.28
CUST-200034,2026-05-15,Fuel & Fleet,463.59
CUST-200034,2026-07-30,Meetings & Events,178.27
CUST-200034,2026-06-15,Meetings & Events,422.39
CUST-200034,2026-04-09,Meetings & Events,250.76
CUST-200034,2026-06-28,Office Supplies,501.0
CUST-200034,2026-07-17,Professional Fees,294.05
CUST-200034,2026-05-27,Raw Materials,191.8
CUST-200034,2026-05-28,Raw Materials,111.38
CUST-200034,2026-04-28,Fuel & Fleet,567.51
CUST-200034,2026-08-17,Utilities,756.49
CUST-200034,2026-04-11,Office Supplies,805.75
CUST-200034,2026-08-20,Travel,575.68
CUST-200034,2026-06-09,Travel,186.38
CUST-200034,2026-07-10,Raw Materials,212.09
CUST-200035,2026-03-13,Office Supplies,237.7
CUST-200035,2026-07-12,Software & SaaS,675.32
CUST-200035,2026-06-30,Meetings & Events,254.55
CUST-200035,2026-07-06,Fuel & Fleet,705.9
CUST-200035,2026-06-23,Professional Fees,463.71
CUST-200035,2026-03-15,Utilities,155.84
CUST-200035,2026-07-06,Office Supplies,817.4
CUST-200035,2026-06-03,Travel,344.74
CUST-200035,2026-04-13,Professional Fees,363.75
CUST-200035,2026-05-05,Travel,266.0
CUST-200035,2026-03-28,Travel,350.68
CUST-200035,2026-04-25,Professional Fees,242.82
CUST-200035,2026-05-06,Software & SaaS,212.7
CUST-200035,2026-03-15,Utilities,264.75
CUST-200036,2026-07-06,Raw Materials,247.64
CUST-200036,2026-05-17,Professional Fees,107.71
CUST-200036,2026-03-21,Office Supplies,277.36
CUST-200036,2026-05-24,Professional Fees,342.15
CUST-200036,2026-08-03,Utilities,345.49
CUST-200036,2026-07-16,Fuel & Fleet,542.01
CUST-200036,2026-05-15,Travel,436.35
CUST-200036,2026-03-21,Travel,367.6
CUST-200036,2026-03-31,Raw Materials,130.31
CUST-200036,2026-07-14,Office Supplies,131.24
CUST-200036,2026-04-24,Office Supplies,232.03
CUST-200036,2026-03-16,Travel,347.96
CUST-200036,2026-04-16,Software & SaaS,222.45
CUST-200036,2026-04-20,Software & SaaS,86.34
CUST-200036,2026-03-12,Professional Fees,903.35
CUST-200036,2026-06-15,Office Supplies,1072.35
CUST-200037,2026-03-13,Office Supplies,42.99
CUST-200037,2026-06-05,Raw Materials,267.56
CUST-200037,2026-07-13,Professional Fees,522.6
CUST-200037,2026-06-18,Travel,227.15
CUST-200037,2026-07-18,Software & SaaS,602.76
CUST-200037,2026-03-06,Raw Materials,566.9
CUST-200037,2026-08-12,Software & SaaS,357.32
CUST-200037,2026-06-03,Office Supplies,155.77
CUST-200037,2026-06-23,Professional Fees,969.79
CUST-200037,2026-07-03,Office Supplies,399.8
CUST-200037,2026-08-05,Fuel & Fleet,142.33
CUST-200037,2026-06-18,Office Supplies,449.51
CUST-200037,2026-07-16,Travel,250.8
CUST-200037,2026-07-21,Travel,762.72
CUST-200037,2026-04-15,Meetings & Events,232.74
CUST-200037,2026-07-27,Office Supplies,347.48
CUST-200037,2026-07-09,Professional Fees,500.78
CUST-200037,2026-03-02,Professional Fees,210.38
CUST-200038,2026-03-22,Raw Materials,202.21
CUST-200038,2026-08-05,Professional Fees,119.12
CUST-200038,2026-06-02,Office Supplies,455.42
CUST-200038,2026-03-09,Utilities,893.47
CUST-200038,2026-07-09,Meetings & Events,352.6
CUST-200038,2026-07-15,Travel,300.12
CUST-200038,2026-07-25,Professional Fees,620.21
CUST-200038,2026-08-25,Travel,811.63
CUST-200038,2026-07-14,Meetings & Events,106.27
CUST-200038,2026-03-03,Meetings & Events,228.14
CUST-200038,2026-04-26,Software & SaaS,1102.19
CUST-200038,2026-07-20,Fuel & Fleet,318.8
CUST-200038,2026-03-04,Office Supplies,342.34
CUST-200038,2026-07-18,Fuel & Fleet,787.01
CUST-200038,2026-04-20,Software & SaaS,495.76
CUST-200038,2026-07-25,Meetings & Events,2774.1
CUST-200038,2026-08-23,Software & SaaS,107.7
CUST-200038,2026-06-01,Meetings & Events,1075.96
CUST-200038,2026-03-30,Fuel & Fleet,164.27
CUST-200039,2026-07-30,Professional Fees,255.65
CUST-200039,2026-07-21,Office Supplies,144.63
CUST-200039,2026-07-22,Software & SaaS,195.43
CUST-200039,2026-06-12,Office Supplies,622.51
CUST-200039,2026-08-19,Professional Fees,373.56
CUST-200039,2026-04-16,Travel,240.9
CUST-200039,2026-07-25,Meetings & Events,257.3
CUST-200039,2026-06-18,Meetings & Events,405.05
CUST-200039,2026-05-28,Fuel & Fleet,629.88
CUST-200039,2026-07-16,Raw Materials,235.31
CUST-200039,2026-07-21,Utilities,367.72
CUST-200039,2026-08-10,Fuel & Fleet,315.71
CUST-200039,2026-08-06,Office Supplies,434.88
CUST-200039,2026-06-02,Software & SaaS,283.02
CUST-200039,2026-07-19,Travel,261.96
CUST-200039,2026-05-02,Office Supplies,115.56
CUST-200039,2026-03-03,Office Supplies,590.01
CUST-200039,2026-03-20,Professional Fees,638.75
CUST-200040,2026-03-10,Raw Materials,332.58
CUST-200040,2026-06-13,Travel,763.23
CUST-200040,2026-04-16,Utilities,358.07
CUST-200040,2026-06-27,Meetings & Events,102.07
CUST-200040,2026-06-03,Office Supplies,207.66
CUST-200040,2026-08-26,Raw Materials,197.4
CUST-200040,2026-07-22,Travel,791.97
CUST-200040,2026-03-31,Utilities,232.97
CUST-200040,2026-04-22,Utilities,275.53
CUST-200040,2026-05-24,Meetings & Events,405.05
CUST-200040,2026-04-22,Raw Materials,119.06
CUST-200040,2026-04-17,Travel,512.92
CUST-200040,2026-07-24,Fuel & Fleet,356.85
CUST-200040,2026-03-07,Utilities,417.29
CUST-200040,2026-05-02,Professional Fees,203.44
CUST-200040,2026-06-17,Office Supplies,187.06
CUST-200040,2026-05-06,Professional Fees,175.41
CUST-200040,2026-04-20,Software & SaaS,537.67
CUST-200040,2026-07-03,Fuel & Fleet,333.35
CUST-200040,2026-03-05,Travel,357.12
CUST-200040,2026-04-09,Travel,959.4
CUST-200040,2026-07-08,Software & SaaS,368.35
CUST-200040,2026-06-30,Office Supplies,603.51
CUST-200041,2026-07-13,Travel,377.52
CUST-200041,2026-07-09,Meetings & Events,89.74
CUST-200041,2026-07-03,Travel,322.06
CUST-200041,2026-03-03,Fuel & Fleet,652.78
CUST-200041,2026-08-23,Travel,727.59
CUST-200041,2026-06-25,Professional Fees,471.23
CUST-200041,2026-07-09,Utilities,558.03
CUST-200041,2026-06-05,Office Supplies,592.07
CUST-200041,2026-03-25,Fuel & Fleet,156.45
CUST-200041,2026-03-26,Raw Materials,474.05
CUST-200041,2026-08-20,Software & SaaS,375.71
CUST-200041,2026-05-07,Office Supplies,502.77
CUST-200041,2026-05-21,Fuel & Fleet,688.51
CUST-200041,2026-03-22,Meetings & Events,434.32
CUST-200041,2026-07-23,Raw Materials,809.6
CUST-200042,2026-03-15,Raw Materials,119.49
CUST-200042,2026-08-14,Office Supplies,816.58
CUST-200042,2026-07-01,Travel,544.93
CUST-200042,2026-07-05,Meetings & Events,275.77
CUST-200042,2026-08-24,Fuel & Fleet,388.55
CUST-200042,2026-07-26,Utilities,367.43
CUST-200042,2026-05-06,Professional Fees,322.41
CUST-200042,2026-08-20,Office Supplies,326.58
CUST-200042,2026-03-16,Travel,823.97
CUST-200042,2026-05-12,Office Supplies,584.89
CUST-200042,2026-05-02,Software & SaaS,147.44
CUST-200042,2026-07-31,Fuel & Fleet,219.59
CUST-200042,2026-03-29,Meetings & Events,129.1
CUST-200042,2026-03-11,Raw Materials,170.54
CUST-200042,2026-07-11,Professional Fees,103.58
CUST-200042,2026-04-27,Office Supplies,115.09
CUST-200043,2026-08-17,Office Supplies,294.06
CUST-200043,2026-07-28,Utilities,422.17
CUST-200043,2026-06-03,Utilities,285.68
CUST-200043,2026-05-30,Fuel & Fleet,241.54
CUST-200043,2026-04-08,Office Supplies,631.76
CUST-200043,2026-05-31,Travel,478.1
CUST-200043,2026-06-28,Office Supplies,163.83
CUST-200043,2026-07-07,Professional Fees,190.71
CUST-200043,2026-08-10,Utilities,226.43
CUST-200043,2026-07-23,Fuel & Fleet,196.22
CUST-200043,2026-04-21,Fuel & Fleet,335.37
CUST-200043,2026-07-03,Fuel & Fleet,160.45
CUST-200044,2026-08-07,Office Supplies,183.23
CUST-200044,2026-06-16,Software & SaaS,254.54
CUST-200044,2026-05-17,Travel,171.75
CUST-200044,2026-05-18,Travel,449.25
CUST-200044,2026-07-08,Software & SaaS,368.18
CUST-200044,2026-06-09,Fuel & Fleet,179.12
CUST-200044,2026-07-05,Office Supplies,668.17
CUST-200044,2026-06-12,Meetings & Events,628.93
CUST-200044,2026-04-12,Meetings & Events,138.41
CUST-200044,2026-03-10,Professional Fees,1237.58
CUST-200044,2026-07-26,Fuel & Fleet,234.19
CUST-200044,2026-07-15,Utilities,396.26
CUST-200044,2026-07-29,Raw Materials,417.15
CUST-200044,2026-07-23,Office Supplies,984.21
CUST-200044,2026-06-21,Meetings & Events,124.5
CUST-200044,2026-06-07,Office Supplies,222.05
CUST-200045,2026-04-06,Meetings & Events,229.73
CUST-200045,2026-07-04,Software & SaaS,782.97
CUST-200045,2026-08-18,Professional Fees,456.94
CUST-200045,2026-03-13,Office Supplies,140.72
CUST-200045,2026-08-26,Office Supplies,156.77
CUST-200045,2026-06-03,Professional Fees,434.65
CUST-200045,2026-06-18,Travel,172.99
CUST-200045,2026-07-29,Office Supplies,483.09
CUST-200045,2026-03-16,Raw Materials,71.74
CUST-200045,2026-08-20,Professional Fees,396.07
CUST-200045,2026-04-05,Raw Materials,214.52
CUST-200045,2026-08-21,Raw Materials,230.27
CUST-200045,2026-03-27,Fuel & Fleet,481.48
CUST-200045,2026-04-27,Raw Materials,228.9
CUST-200045,2026-04-27,Utilities,191.93
CUST-200045,2026-03-01,Office Supplies,6.74
CUST-200045,2026-05-27,Meetings & Events,368.97
CUST-200045,2026-04-16,Software & SaaS,216.79
CUST-200045,2026-05-13,Raw Materials,330.76
CUST-200045,2026-06-17,Utilities,176.04
CUST-200045,2026-08-03,Professional Fees,386.49
CUST-200046,2026-05-08,Fuel & Fleet,890.96
CUST-200046,2026-07-17,Meetings & Events,1085.8
CUST-200046,2026-05-22,Software & SaaS,293.05
CUST-200046,2026-07-22,Office Supplies,877.75
CUST-200046,2026-07-12,Software & SaaS,598.92
CUST-200046,2026-08-08,Office Supplies,381.95
CUST-200046,2026-03-31,Raw Materials,284.92
CUST-200046,2026-04-16,Raw Materials,1041.69
CUST-200046,2026-04-20,Fuel & Fleet,156.66
CUST-200046,2026-05-01,Utilities,411.98
CUST-200046,2026-04-03,Fuel & Fleet,146.51
CUST-200046,2026-05-08,Meetings & Events,315.47
CUST-200046,2026-03-11,Raw Materials,1249.61
CUST-200046,2026-08-22,Utilities,419.48
CUST-200046,2026-04-12,Travel,789.82
CUST-200046,2026-06-05,Professional Fees,453.48
CUST-200046,2026-04-21,Fuel & Fleet,308.1
CUST-200046,2026-05-02,Meetings & Events,271.14
CUST-200046,2026-07-28,Professional Fees,571.94
CUST-200046,2026-03-26,Office Supplies,501.37
CUST-200046,2026-05-12,Office Supplies,493.42
CUST-200046,2026-07-07,Utilities,192.84
CUST-200046,2026-05-04,Professional Fees,437.39
CUST-200046,2026-08-01,Utilities,486.49
CUST-200046,2026-03-15,Raw Materials,592.77
CUST-200046,2026-07-26,Office Supplies,466.31
CUST-200047,2026-05-16,Office Supplies,183.32
CUST-200047,2026-06-23,Raw Materials,296.22
CUST-200047,2026-04-12,Meetings & Events,174.24
CUST-200047,2026-04-09,Office Supplies,333.89
CUST-200047,2026-06-21,Fuel & Fleet,1009.0
CUST-200047,2026-07-08,Fuel & Fleet,462.86
CUST-200047,2026-03-05,Professional Fees,245.5
CUST-200047,2026-05-11,Fuel & Fleet,125.04
CUST-200047,2026-06-25,Fuel & Fleet,256.46
CUST-200047,2026-04-22,Office Supplies,488.8
CUST-200047,2026-03-04,Travel,659.18
CUST-200047,2026-04-05,Meetings & Events,663.97
CUST-200047,2026-06-01,Travel,979.04
CUST-200047,2026-03-22,Utilities,765.98
CUST-200047,2026-08-10,Professional Fees,285.47
CUST-200047,2026-06-30,Utilities,202.63
CUST-200047,2026-06-13,Professional Fees,475.34
CUST-200047,2026-06-05,Professional Fees,623.36
CUST-200047,2026-05-19,Travel,866.44
CUST-200047,2026-06-06,Professional Fees,436.61
CUST-200048,2026-03-18,Utilities,476.09
CUST-200048,2026-03-05,Utilities,572.06
CUST-200048,2026-08-02,Office Supplies,603.53
CUST-200048,2026-03-19,Utilities,62.46
CUST-200048,2026-07-19,Professional Fees,321.95
CUST-200048,2026-05-08,Utilities,321.21
CUST-200048,2026-07-05,Travel,364.0
CUST-200048,2026-07-08,Professional Fees,493.17
CUST-200048,2026-06-06,Office Supplies,534.61
CUST-200048,2026-07-03,Utilities,408.81
CUST-200048,2026-05-20,Travel,568.18
CUST-200048,2026-04-13,Travel,219.88
CUST-200048,2026-07-25,Raw Materials,402.83
CUST-200048,2026-04-18,Raw Materials,526.18
CUST-200048,2026-06-21,Professional Fees,448.93
CUST-200048,2026-04-24,Fuel & Fleet,395.07
CUST-200048,2026-06-26,Travel,334.22
CUST-200048,2026-07-25,Fuel & Fleet,38.43
CUST-200048,2026-06-14,Utilities,313.9
CUST-200048,2026-07-30,Professional Fees,303.73
CUST-200048,2026-06-21,Office Supplies,309.99
CUST-200048,2026-03-26,Raw Materials,311.7
CUST-200048,2026-07-09,Meetings & Events,1013.08
CUST-200048,2026-06-26,Travel,173.6
CUST-200049,2026-04-13,Raw Materials,931.6
CUST-200049,2026-07-06,Meetings & Events,462.81
CUST-200049,2026-06-07,Fuel & Fleet,995.66
CUST-200049,2026-03-11,Meetings & Events,187.67
CUST-200049,2026-04-03,Office Supplies,909.73
CUST-200049,2026-08-08,Fuel & Fleet,221.54
CUST-200049,2026-06-05,Travel,677.69
CUST-200049,2026-06-27,Meetings & Events,1169.6
CUST-200049,2026-08-05,Raw Materials,327.64
CUST-200049,2026-05-05,Office Supplies,751.62
CUST-200049,2026-05-12,Utilities,189.86
CUST-200049,2026-07-28,Professional Fees,228.76
CUST-200049,2026-03-21,Raw Materials,140.02
CUST-200049,2026-04-26,Utilities,223.2
CUST-200049,2026-07-12,Utilities,250.5
CUST-200049,2026-08-23,Office Supplies,1181.7
CUST-200049,2026-06-02,Professional Fees,375.36
CUST-200049,2026-07-19,Utilities,50.63
CUST-200050,2026-08-06,Fuel & Fleet,367.92
CUST-200050,2026-05-23,Travel,217.29
CUST-200050,2026-03-08,Professional Fees,309.64
CUST-200050,2026-06-02,Utilities,295.1
CUST-200050,2026-05-03,Office Supplies,147.59
CUST-200050,2026-04-05,Software & SaaS,568.45
CUST-200050,2026-05-08,Professional Fees,519.92
CUST-200050,2026-04-16,Software & SaaS,623.28
CUST-200050,2026-03-09,Raw Materials,549.03
CUST-200050,2026-04-24,Travel,823.47
CUST-200050,2026-06-19,Travel,292.55
CUST-200050,2026-07-15,Meetings & Events,336.87
CUST-200050,2026-07-05,Utilities,66.64
CUST-200050,2026-06-29,Professional Fees,199.89
CUST-200050,2026-07-26,Utilities,305.46
CUST-200051,2026-05-06,Software & SaaS,101.35
CUST-200051,2026-06-03,Utilities,179.1
CUST-200051,2026-07-07,Software & SaaS,63.79
CUST-200051,2026-05-24,Utilities,178.08
CUST-200051,2026-04-06,Fuel & Fleet,127.65
CUST-200051,2026-07-05,Software & SaaS,1321.54
CUST-200051,2026-08-10,Raw Materials,500.29
CUST-200051,2026-08-12,Meetings & Events,263.89
CUST-200051,2026-07-29,Fuel & Fleet,115.23
CUST-200051,2026-04-29,Utilities,400.32
CUST-200051,2026-06-05,Office Supplies,340.79
CUST-200051,2026-06-21,Office Supplies,331.8
CUST-200051,2026-06-08,Office Supplies,177.72
CUST-200051,2026-06-22,Raw Materials,298.2
CUST-200051,2026-03-08,Professional Fees,406.57
CUST-200051,2026-08-15,Software & SaaS,354.86
CUST-200052,2026-07-12,Software & SaaS,460.13
CUST-200052,2026-08-02,Utilities,919.19
CUST-200052,2026-06-19,Meetings & Events,58.61
CUST-200052,2026-03-02,Travel,413.11
CUST-200052,2026-04-21,Meetings & Events,758.81
CUST-200052,2026-06-03,Raw Materials,558.03
CUST-200052,2026-03-29,Utilities,171.65
CUST-200052,2026-04-13,Professional Fees,218.06
CUST-200052,2026-06-26,Fuel & Fleet,407.71
CUST-200052,2026-07-14,Fuel & Fleet,724.58
CUST-200052,2026-08-13,Raw Materials,286.13
CUST-200052,2026-08-07,Professional Fees,435.14
CUST-200052,2026-07-18,Travel,190.06
CUST-200052,2026-05-06,Software & SaaS,445.73
CUST-200052,2026-07-10,Professional Fees,235.04
CUST-200052,2026-04-22,Meetings & Events,299.5
CUST-200053,2026-08-08,Software & SaaS,95.1
CUST-200053,2026-07-30,Professional Fees,324.94
CUST-200053,2026-06-29,Office Supplies,586.32
CUST-200053,2026-06-29,Fuel & Fleet,595.26
CUST-200053,2026-06-06,Utilities,956.12
CUST-200053,2026-07-27,Office Supplies,285.08
CUST-200053,2026-08-27,Raw Materials,31.24
CUST-200053,2026-03-16,Office Supplies,1247.55
CUST-200053,2026-07-23,Office Supplies,229.23
CUST-200053,2026-06-16,Professional Fees,802.22
CUST-200053,2026-04-25,Travel,661.62
CUST-200053,2026-04-22,Office Supplies,325.28
CUST-200053,2026-05-04,Fuel & Fleet,197.05
CUST-200053,2026-03-23,Utilities,584.47
CUST-200053,2026-07-24,Utilities,365.42
CUST-200054,2026-08-27,Travel,417.4
CUST-200054,2026-03-20,Professional Fees,168.84
CUST-200054,2026-08-07,Software & SaaS,414.59
CUST-200054,2026-03-11,Software & SaaS,455.65
CUST-200054,2026-08-01,Travel,171.0
CUST-200054,2026-05-26,Office Supplies,217.43
CUST-200054,2026-07-06,Raw Materials,232.5
CUST-200054,2026-07-23,Utilities,318.51
CUST-200054,2026-06-25,Fuel & Fleet,364.88
CUST-200054,2026-06-25,Travel,679.98
CUST-200054,2026-04-26,Utilities,155.9
CUST-200054,2026-05-03,Travel,554.56
CUST-200054,2026-08-04,Raw Materials,139.83
CUST-200054,2026-03-22,Utilities,115.35
CUST-200055,2026-08-23,Meetings & Events,467.81
CUST-200055,2026-03-02,Meetings & Events,355.42
CUST-200055,2026-05-11,Raw Materials,226.65
CUST-200055,2026-08-09,Software & SaaS,399.21
CUST-200055,2026-05-25,Utilities,17.04
CUST-200055,2026-08-17,Utilities,162.22
CUST-200055,2026-07-21,Office Supplies,1187.36
CUST-200055,2026-07-02,Fuel & Fleet,59.41
CUST-200055,2026-07-25,Software & SaaS,72.11
CUST-200055,2026-04-02,Software & SaaS,474.75
CUST-200055,2026-04-15,Utilities,320.41
CUST-200055,2026-07-19,Meetings & Events,202.16
CUST-200055,2026-03-30,Software & SaaS,533.27
CUST-200055,2026-03-31,Meetings & Events,769.86
CUST-200055,2026-03-06,Travel,267.35
CUST-200055,2026-08-27,Raw Materials,484.55
CUST-200055,2026-07-01,Software & SaaS,154.72
CUST-200055,2026-07-17,Professional Fees,371.82
CUST-200055,2026-04-07,Travel,194.81
CUST-200055,2026-07-13,Professional Fees,109.07
CUST-200055,2026-07-04,Utilities,547.75
CUST-200055,2026-05-14,Meetings & Events,255.35
CUST-200055,2026-04-18,Software & SaaS,120.78
CUST-200055,2026-03-01,Fuel & Fleet,518.49
CUST-200055,2026-06-14,Software & SaaS,412.52
CUST-200055,2026-07-14,Utilities,446.71
CUST-200055,2026-08-07,Office Supplies,165.72
CUST-200055,2026-03-09,Meetings & Events,447.69
CUST-200056,2026-05-23,Travel,443.07
CUST-200056,2026-07-25,Raw Materials,773.76
CUST-200056,2026-04-29,Raw Materials,342.59
CUST-200056,2026-04-25,Utilities,298.97
CUST-200056,2026-07-18,Office Supplies,331.35
CUST-200056,2026-03-05,Travel,445.14
CUST-200056,2026-03-22,Fuel & Fleet,595.0
CUST-200056,2026-07-07,Software & SaaS,551.45
CUST-200056,2026-03-20,Raw Materials,398.79
CUST-200056,2026-05-06,Travel,226.0
